"id","secretID","text","createTime","authorMeta.id","authorMeta.secUid","authorMeta.name","authorMeta.nickName","authorMeta.verified","authorMeta.signature","authorMeta.avatar","authorMeta.following","authorMeta.fans","authorMeta.heart","authorMeta.video","authorMeta.digg","musicMeta.musicId","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","musicMeta.musicAlbum","musicMeta.playUrl","musicMeta.coverThumb","musicMeta.coverMedium","musicMeta.coverLarge","musicMeta.duration","covers.default","covers.origin","covers.dynamic","webVideoUrl","videoUrl","videoUrlNoWaterMark","videoApiUrlNoWaterMark","videoMeta.height","videoMeta.width","videoMeta.duration","diggCount","shareCount","playCount","commentCount","downloaded","mentions","hashtags","effectStickers"
"6990793546848685317","6990793546848685317","Sígueme para subir más contenido 🤓👉🏼#Comparte #chesumate #matematica #trucos #perú_tiktok #aprendiendoentiktok #parati",1627670962,"6782492215845504005","MS4wLjABAAAAS63JtAyDtNuCKDHg6cWfoeCLFeAUSSJwb6xJ5xfS-F2QCW4hyb3lhaGV35_25E7k","chesumate","Profe Antony",false,"🇵🇪100% Peruano🇵🇪
Sígueme en Facebook 👇🏼","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_1080x1080.jpeg?x-expires=1627779600&x-signature=OwVcnsUhiMtIdtMADJrF26Pa05E%3D",0,45600,150800,37,42,"6990793463814015750","sonido original","Profe Antony",true,"","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6990793569007143685.mp3","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_100x100.jpeg?x-expires=1627779600&x-signature=1I1ffHjmwMy2trCnRUdbyJ0l7qE%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_720x720.jpeg?x-expires=1627779600&x-signature=56OaOx2326KPOXw98BpINlINXtU%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_1080x1080.jpeg?x-expires=1627779600&x-signature=OwVcnsUhiMtIdtMADJrF26Pa05E%3D",134,"https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/777c482c4bdf456f8176ced864f57c4f?x-expires=1627714800&x-signature=Xv%2Fei7n70K13w41EmyEm8RJJsok%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/456a71ed41274fc1bfd426300fece2fc_1627670966?x-expires=1627714800&x-signature=62mVU%2BdFYwGZno1vdL2jGvNbWfc%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/156a82993a344073bf0c092e8736d3ad_1627670964?x-expires=1627714800&x-signature=46z%2F16gAWQotb3P2WLQivTCzEQ4%3D","https://www.tiktok.com/@chesumate/video/6990793546848685317","https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/8607c3bf277f4b518ec35330d808d29c/?a=1988&br=1190&bt=595&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1627718499&ft=Q9BExEBe_4ka&l=202107310159250101890730975896D790&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&policy=2&qs=0&rc=amxlPDU6Znk3NzMzNzczM0ApNDplNGRlODw1Nzo4PDMzZmdkYDVzcjRfZi9gLS1kMTZzczE1XzQuNGMvX2JeYl8xYi86Yw%3D%3D&signature=3c4d6886450cd2f5f252d49fa123ae2f&tk=tt_webid_v2&vl=&vr=","","",1024,576,134,564,121,9708,19,false,"[]","[{""id"":""11035213"",""name"":""comparte"",""title"":"""",""cover"":""""},{""id"":""1701073918934022"",""name"":""chesumate"",""title"":"""",""cover"":""""},{""id"":""4673362"",""name"":""matematica"",""title"":""🎵🎵🎵Vou começar por um\nmas sempre preferi o dois 🎵🎵🎵"",""cover"":""""},{""id"":""2307391"",""name"":""trucos"",""title"":"""",""cover"":""""},{""id"":""1615266137444357"",""name"":""perú_tiktok"",""title"":"""",""cover"":""""},{""id"":""1615157686570150"",""name"":""aprendiendoentiktok"",""title"":"""",""cover"":""""},{""id"":""65243"",""name"":""parati"",""title"":"""",""cover"":""""}]","[]"
"6987940882980932870","6987940882980932870","Comenta tu respuesta 😁😁#chesumate #matematica #parati #aprendiendoentiktok #perú_tiktok",1627006778,"6782492215845504005","MS4wLjABAAAAS63JtAyDtNuCKDHg6cWfoeCLFeAUSSJwb6xJ5xfS-F2QCW4hyb3lhaGV35_25E7k","chesumate","Profe Antony",false,"🇵🇪100% Peruano🇵🇪
Sígueme en Facebook 👇🏼","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_1080x1080.jpeg?x-expires=1627779600&x-signature=OwVcnsUhiMtIdtMADJrF26Pa05E%3D",0,45600,150800,37,42,"6987940730492685062","sonido original","Profe Antony",true,"","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6987940836080143109.mp3","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_100x100.jpeg?x-expires=1627779600&x-signature=1I1ffHjmwMy2trCnRUdbyJ0l7qE%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_720x720.jpeg?x-expires=1627779600&x-signature=56OaOx2326KPOXw98BpINlINXtU%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_1080x1080.jpeg?x-expires=1627779600&x-signature=OwVcnsUhiMtIdtMADJrF26Pa05E%3D",52,"https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/64d0968afae74138a33d75bb9217b8a2?x-expires=1627714800&x-signature=7N4iXxVGR9YdnHg3iDDUVYBPQtM%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/4886463ed958468ba9c4b080ca24d909_1627006779?x-expires=1627714800&x-signature=ZzP6OsC3Pe3%2F2l44sxGWEv%2FlhN0%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/9390861c9c0442ff8a42d9f9d0988143_1627006782?x-expires=1627714800&x-signature=DxCmtN4UqcyU8TO8JJqJmpDfbGg%3D","https://www.tiktok.com/@chesumate/video/6987940882980932870","https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c002/620618a776074f07b5e3674465bcb5b3/?a=1988&br=1338&bt=669&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1627718417&ft=Q9BExEBe_4ka&l=202107310159250101890730975896D790&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&policy=2&qs=0&rc=M2w8OWQ6Zjg1NjMzNzczM0ApZmQ3OTU3Mzs7NzkzOzQ4N2cxbC8ucjRvYnFgLS1kMTZzcy5gMC5fMWIvMmEzYmMyYmI6Yw%3D%3D&signature=efe30585807a832f90264243b5044ac6&tk=tt_webid_v2&vl=&vr=","","",1024,576,52,1598,333,46600,78,false,"[]","[{""id"":""1701073918934022"",""name"":""chesumate"",""title"":"""",""cover"":""""},{""id"":""4673362"",""name"":""matematica"",""title"":""🎵🎵🎵Vou começar por um\nmas sempre preferi o dois 🎵🎵🎵"",""cover"":""""},{""id"":""65243"",""name"":""parati"",""title"":"""",""cover"":""""},{""id"":""1615157686570150"",""name"":""aprendiendoentiktok"",""title"":"""",""cover"":""""},{""id"":""1615266137444357"",""name"":""perú_tiktok"",""title"":"""",""cover"":""""}]","[]"
"6987931474527898885","6987931474527898885","Jerarquía de las operaciones😄 ✔#chesumate #matematica #parati #aprendiendoentiktok #perú_tiktok",1627004587,"6782492215845504005","MS4wLjABAAAAS63JtAyDtNuCKDHg6cWfoeCLFeAUSSJwb6xJ5xfS-F2QCW4hyb3lhaGV35_25E7k","chesumate","Profe Antony",false,"🇵🇪100% Peruano🇵🇪
Sígueme en Facebook 👇🏼","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_1080x1080.jpeg?x-expires=1627779600&x-signature=OwVcnsUhiMtIdtMADJrF26Pa05E%3D",0,45600,150800,37,42,"6636211004302691073","Milk Tea","Official Sound Studio",false,"","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/24f6ae0fe7a64c729ae922da4a962045","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/d369db1b0d0440188c4a33b14544c18d~c5_100x100.jpeg","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/d369db1b0d0440188c4a33b14544c18d~c5_200x200.jpeg","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/d369db1b0d0440188c4a33b14544c18d~c5_720x720.jpeg",95,"https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/e25b2ddaca9b45af9ee0ec0d401fadd8?x-expires=1627714800&x-signature=zdvo8KmhtRpNYKGXcnIuCVHjWqc%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/64bca975ce0f4dd0b70d701eca1643ff_1627004588?x-expires=1627714800&x-signature=K44AEPNEY9pZzIeDKxkmkah91gc%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/b8f74272e70b48ffa0bfef9dd5baa2b0_1627004588?x-expires=1627714800&x-signature=PpHr8yAzaAZSD%2Bsqkyqs20nTtT0%3D","https://www.tiktok.com/@chesumate/video/6987931474527898885","https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/48b1d59a233b4a6bbf79c26366bd2af1/?a=1988&br=1430&bt=715&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1627718394&ft=Q9BExEBe_4ka&l=202107310159250101890730975896D790&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&policy=2&qs=0&rc=amw5a2g6ZjY0NjMzNzczM0ApPGk1NTpmOzs4Nzg8NTk0OWdwXjYzcjRvcXFgLS1kMTZzczM2XmI1NjZhYjFeMWFjLjQ6Yw%3D%3D&signature=db2ab3b0d8719a30a859c7b85794c658&tk=tt_webid_v2&vl=&vr=","","",1024,576,30,182,43,3419,21,false,"[]","[{""id"":""1701073918934022"",""name"":""chesumate"",""title"":"""",""cover"":""""},{""id"":""4673362"",""name"":""matematica"",""title"":""🎵🎵🎵Vou começar por um\nmas sempre preferi o dois 🎵🎵🎵"",""cover"":""""},{""id"":""65243"",""name"":""parati"",""title"":"""",""cover"":""""},{""id"":""1615157686570150"",""name"":""aprendiendoentiktok"",""title"":"""",""cover"":""""},{""id"":""1615266137444357"",""name"":""perú_tiktok"",""title"":"""",""cover"":""""}]","[]"
"6987924819518033158","6987924819518033158","Comenta tu respuesta. 😁😁😁😃#chesumate #matematica #parati #aprendiendoentiktok #perú_tiktok",1627003038,"6782492215845504005","MS4wLjABAAAAS63JtAyDtNuCKDHg6cWfoeCLFeAUSSJwb6xJ5xfS-F2QCW4hyb3lhaGV35_25E7k","chesumate","Profe Antony",false,"🇵🇪100% Peruano🇵🇪
Sígueme en Facebook 👇🏼","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_1080x1080.jpeg?x-expires=1627779600&x-signature=OwVcnsUhiMtIdtMADJrF26Pa05E%3D",0,45600,150800,37,42,"6987924959750408966","sonido original","Profe Antony",true,"","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6987925094563613446.mp3","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_100x100.jpeg?x-expires=1627779600&x-signature=1I1ffHjmwMy2trCnRUdbyJ0l7qE%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_720x720.jpeg?x-expires=1627779600&x-signature=56OaOx2326KPOXw98BpINlINXtU%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_1080x1080.jpeg?x-expires=1627779600&x-signature=OwVcnsUhiMtIdtMADJrF26Pa05E%3D",70,"https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/91387fea1d0c4e2cb8e41449a2a8be5a?x-expires=1627714800&x-signature=5yBFOTApIvCuDJGYsPC56qqnlVY%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ca0c3cdd0c2541479c77261aaaec2096_1627003039?x-expires=1627714800&x-signature=iLzQhPwPdaPAag%2B%2FHm4N6SMXTg0%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/abcafa15cc7a41aa855cb6d2a12cd68a_1627003039?x-expires=1627714800&x-signature=Q2%2BFcXxu%2BWAWGgkJTl5jzAnKh1s%3D","https://www.tiktok.com/@chesumate/video/6987924819518033158","https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c002/61ce98d80eb74516a6cac6537fa18a74/?a=1988&br=1010&bt=505&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1627718435&ft=Q9BExEBe_4ka&l=202107310159250101890730975896D790&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&policy=2&qs=0&rc=ajZqOTY6ZnI0NjMzNzczM0ApOzk2N2c6OmU2Nzk4Nzo0NGdzZDFwcjRnZHFgLS1kMTZzczZiLzEvMjFfMDYwNTNeY2I6Yw%3D%3D&signature=2571c8d578c2cab0846dde03e0ab666c&tk=tt_webid_v2&vl=&vr=","","",1024,576,70,1206,218,17500,152,false,"[]","[{""id"":""1701073918934022"",""name"":""chesumate"",""title"":"""",""cover"":""""},{""id"":""4673362"",""name"":""matematica"",""title"":""🎵🎵🎵Vou começar por um\nmas sempre preferi o dois 🎵🎵🎵"",""cover"":""""},{""id"":""65243"",""name"":""parati"",""title"":"""",""cover"":""""},{""id"":""1615157686570150"",""name"":""aprendiendoentiktok"",""title"":"""",""cover"":""""},{""id"":""1615266137444357"",""name"":""perú_tiktok"",""title"":"""",""cover"":""""}]","[]"
"6987918426324995333","6987918426324995333","Multiplicación de Monomios 😁😁😁#chesumate #matematica #parati #aprendiendoentiktok #perú_tiktok",1627001549,"6782492215845504005","MS4wLjABAAAAS63JtAyDtNuCKDHg6cWfoeCLFeAUSSJwb6xJ5xfS-F2QCW4hyb3lhaGV35_25E7k","chesumate","Profe Antony",false,"🇵🇪100% Peruano🇵🇪
Sígueme en Facebook 👇🏼","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_1080x1080.jpeg?x-expires=1627779600&x-signature=OwVcnsUhiMtIdtMADJrF26Pa05E%3D",0,45600,150800,37,42,"6987918297908202245","sonido original","Profe Antony",true,"","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6987918422751677189.mp3","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_100x100.jpeg?x-expires=1627779600&x-signature=1I1ffHjmwMy2trCnRUdbyJ0l7qE%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_720x720.jpeg?x-expires=1627779600&x-signature=56OaOx2326KPOXw98BpINlINXtU%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_1080x1080.jpeg?x-expires=1627779600&x-signature=OwVcnsUhiMtIdtMADJrF26Pa05E%3D",65,"https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/6ad0b6eace8b4526a1bf06dc084dfaa1?x-expires=1627714800&x-signature=S71Aojev%2Fb7l5p5eTrusY0XQWJs%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/d28a3eca6b144371bd39c785b3709154_1627001550?x-expires=1627714800&x-signature=ba7Z7%2FPYZDJsOkAWT0RxeDm8NsE%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/353a0f8e123a48cfa8105543a9d96a7d_1627001551?x-expires=1627714800&x-signature=0usL49rg4Dx7aRNMLGp3rO04%2FhA%3D","https://www.tiktok.com/@chesumate/video/6987918426324995333","https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c003/e573464d36dd4ee99b2ebc08f64b9cd6/?a=1988&br=1194&bt=597&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1627718430&ft=Q9BExEBe_4ka&l=202107310159250101890730975896D790&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&policy=2&qs=0&rc=ajZtOzc6Zjs0NjMzNzczM0ApNTg0OGc0OmQ7NzdlZDM4aWdoMjVwcjRnMnFgLS1kMTZzcy9fNTY0NC4xXy02MjAvXzI6Yw%3D%3D&signature=f1860d1975fbbddabf0d3d54bacb9382&tk=tt_webid_v2&vl=&vr=","","",1024,576,65,474,98,8042,5,false,"[]","[{""id"":""1701073918934022"",""name"":""chesumate"",""title"":"""",""cover"":""""},{""id"":""4673362"",""name"":""matematica"",""title"":""🎵🎵🎵Vou começar por um\nmas sempre preferi o dois 🎵🎵🎵"",""cover"":""""},{""id"":""65243"",""name"":""parati"",""title"":"""",""cover"":""""},{""id"":""1615157686570150"",""name"":""aprendiendoentiktok"",""title"":"""",""cover"":""""},{""id"":""1615266137444357"",""name"":""perú_tiktok"",""title"":"""",""cover"":""""}]","[]"
"6987910796340694277","6987910796340694277","¿Notas la diferencia? 🤔🤔 Leyes de Exponentes #chesumate #matematica #parati #aprendiendoentiktok #perú_tiktok",1626999772,"6782492215845504005","MS4wLjABAAAAS63JtAyDtNuCKDHg6cWfoeCLFeAUSSJwb6xJ5xfS-F2QCW4hyb3lhaGV35_25E7k","chesumate","Profe Antony",false,"🇵🇪100% Peruano🇵🇪
Sígueme en Facebook 👇🏼","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_1080x1080.jpeg?x-expires=1627779600&x-signature=OwVcnsUhiMtIdtMADJrF26Pa05E%3D",0,45600,150800,37,42,"6987910722411858694","sonido original","Profe Antony",true,"","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6987910791861127941.mp3","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_100x100.jpeg?x-expires=1627779600&x-signature=1I1ffHjmwMy2trCnRUdbyJ0l7qE%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_720x720.jpeg?x-expires=1627779600&x-signature=56OaOx2326KPOXw98BpINlINXtU%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_1080x1080.jpeg?x-expires=1627779600&x-signature=OwVcnsUhiMtIdtMADJrF26Pa05E%3D",119,"https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/913594ee96fa47dc9b75ed70f17c5a0b?x-expires=1627714800&x-signature=C6BJZJp2w7R76TXOv5U8nxKqOjw%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/6fb2b5e22802485e87577931fd8fe478_1626999777?x-expires=1627714800&x-signature=fSn4tBcX15wOfWim%2F9qJvo6x%2FQI%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/df6fd843601d4d5284d1f84fd9ab225f_1626999942?x-expires=1627714800&x-signature=%2BLh3sZQL9v0XAHG8EVIMus7eLhk%3D","https://www.tiktok.com/@chesumate/video/6987910796340694277","https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/c064dac61bf047b48314d32187bcea39/?a=1988&br=900&bt=450&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1627718484&ft=Q9BExEBe_4ka&l=202107310159250101890730975896D790&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&policy=2&qs=0&rc=anZlbTU6ZjszNjMzNzczM0ApZTloOWQ6NmVpNzZnODk0OWctYTQtcjQwa3FgLS1kMTZzc2IxYmMwMWMzL2BhY19iNWI6Yw%3D%3D&signature=f5b12d2dcaacc4f4f0877fd5b76fc450&tk=tt_webid_v2&vl=&vr=","","",1024,576,119,2781,591,74900,48,false,"[]","[{""id"":""1701073918934022"",""name"":""chesumate"",""title"":"""",""cover"":""""},{""id"":""4673362"",""name"":""matematica"",""title"":""🎵🎵🎵Vou começar por um\nmas sempre preferi o dois 🎵🎵🎵"",""cover"":""""},{""id"":""65243"",""name"":""parati"",""title"":"""",""cover"":""""},{""id"":""1615157686570150"",""name"":""aprendiendoentiktok"",""title"":"""",""cover"":""""},{""id"":""1615266137444357"",""name"":""perú_tiktok"",""title"":"""",""cover"":""""}]","[]"
"6987249282478771461","6987249282478771461","Límites 😱😱 Explicación rápida 🕖 #chesumate #matematica #parati #trucos #aprendiendoentiktok #perú_tiktok",1626845755,"6782492215845504005","MS4wLjABAAAAS63JtAyDtNuCKDHg6cWfoeCLFeAUSSJwb6xJ5xfS-F2QCW4hyb3lhaGV35_25E7k","chesumate","Profe Antony",false,"🇵🇪100% Peruano🇵🇪
Sígueme en Facebook 👇🏼","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_1080x1080.jpeg?x-expires=1627779600&x-signature=OwVcnsUhiMtIdtMADJrF26Pa05E%3D",0,45600,150800,37,42,"6987249061573217029","sonido original","Profe Antony",true,"","https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6987249256730544901.mp3","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_100x100.jpeg?x-expires=1627779600&x-signature=1I1ffHjmwMy2trCnRUdbyJ0l7qE%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_720x720.jpeg?x-expires=1627779600&x-signature=56OaOx2326KPOXw98BpINlINXtU%3D","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_1080x1080.jpeg?x-expires=1627779600&x-signature=OwVcnsUhiMtIdtMADJrF26Pa05E%3D",117,"https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/026cddb82e704a6aac5a4ff5620d2bdf?x-expires=1627714800&x-signature=IAaHe%2Bo98OTt5jjOjz79F66DptM%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/8040ea17b9f446ec8f321e75daf88cd8_1626845757?x-expires=1627714800&x-signature=JCjq9vmlLkRcEnwi33hWL713E2U%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f7e7b182132444a5bed88b73cdd84059_1626845758?x-expires=1627714800&x-signature=Xbb2nnZlhs4WGvkZ4dav1YCum2I%3D","https://www.tiktok.com/@chesumate/video/6987249282478771461","https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/5cba2c4b45aa4fc6bac2b5a92dffc39c/?a=1988&br=1412&bt=706&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1627718482&ft=Q9BExEBe_4ka&l=202107310159250101890730975896D790&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&policy=2&qs=0&rc=am9wOzQ6Zml1NjMzNzczM0ApPDw5M2doODs2N2RoPDtoPGcwL21vcjRvMG9gLS1kMTZzczJgMGAwLmA2LTZjMTJiMi06Yw%3D%3D&signature=a96d2c6cfe08f5ffefebc7c126ccc807&tk=tt_webid_v2&vl=&vr=","","",1024,576,117,1539,228,50900,121,false,"[]","[{""id"":""1701073918934022"",""name"":""chesumate"",""title"":"""",""cover"":""""},{""id"":""4673362"",""name"":""matematica"",""title"":""🎵🎵🎵Vou começar por um\nmas sempre preferi o dois 🎵🎵🎵"",""cover"":""""},{""id"":""65243"",""name"":""parati"",""title"":"""",""cover"":""""},{""id"":""2307391"",""name"":""trucos"",""title"":"""",""cover"":""""},{""id"":""1615157686570150"",""name"":""aprendiendoentiktok"",""title"":"""",""cover"":""""},{""id"":""1615266137444357"",""name"":""perú_tiktok"",""title"":"""",""cover"":""""}]","[]"
"6987237709567839494","6987237709567839494","¿Qué respuesta pensaste? 🤔👉🏼#matematica #parati #trucos #chesumate #aprendiendoentiktok #perú_tiktok",1626843060,"6782492215845504005","MS4wLjABAAAAS63JtAyDtNuCKDHg6cWfoeCLFeAUSSJwb6xJ5xfS-F2QCW4hyb3lhaGV35_25E7k","chesumate","Profe Antony",false,"🇵🇪100% Peruano🇵🇪
Sígueme en Facebook 👇🏼","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2a4d66c822e56202527733027304c8f7~c5_1080x1080.jpeg?x-expires=1627779600&x-signature=OwVcnsUhiMtIdtMADJrF26Pa05E%3D",0,45600,150800,37,42,"6650281247991925506","Happy Ukulele","VensAdamsAudio",false,"","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/cdde89ff4f2a417fae4e262b4dfd7449","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/80071fa26cd84c13b46fd46176f3632f~c5_100x100.jpeg","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/80071fa26cd84c13b46fd46176f3632f~c5_200x200.jpeg","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/80071fa26cd84c13b46fd46176f3632f~c5_720x720.jpeg",30,"https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/90451f762b7845a8bb237d29e8d2ae70?x-expires=1627714800&x-signature=LhhWBmu9yKaNZCWRLCYGdO4sBO4%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/86abfdb9947f4ec09de9d614c46a486d_1626843062?x-expires=1627714800&x-signature=Rl6b4g33SMIZEOCWOCwrgKjBn%2FE%3D","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/be5e8a9ac01841ebb09d01d19ad5a538_1626843062?x-expires=1627714800&x-signature=vcBMUNnKT%2FyMFfh%2FbgBZ7RI%2Fb1A%3D","https://www.tiktok.com/@chesumate/video/6987237709567839494","https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c002/a3cafc94e88e474dacb33005e8efc23c/?a=1988&br=1592&bt=796&cd=0%7C0%7C1&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1627718385&ft=Q9BExEBe_4ka&l=202107310159250101890730975896D790&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&policy=2&qs=0&rc=amw4MzY6Zjt0NjMzNzczM0ApODY1ZDdkM2Q8N2k6NzZlM2dsLS40cjRfY29gLS1kMTZzczAxMDY1XjBiNjRhX19hLjU6Yw%3D%3D&signature=a6d4779c29436d09f8eae423c71e446b&tk=tt_webid_v2&vl=&vr=","","",1024,576,20,502,43,12100,12,false,"[]","[{""id"":""4673362"",""name"":""matematica"",""title"":""🎵🎵🎵Vou começar por um\nmas sempre preferi o dois 🎵🎵🎵"",""cover"":""""},{""id"":""65243"",""name"":""parati"",""title"":"""",""cover"":""""},{""id"":""2307391"",""name"":""trucos"",""title"":"""",""cover"":""""},{""id"":""1701073918934022"",""name"":""chesumate"",""title"":"""",""cover"":""""},{""id"":""1615157686570150"",""name"":""aprendiendoentiktok"",""title"":"""",""cover"":""""},{""id"":""1615266137444357"",""name"":""perú_tiktok"",""title"":"""",""cover"":""""}]","[]"
